"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[YRACURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"33787","AEP TEXAS NORTH","INFUSE ENERGY","Essential Infusion Green Flex","0.1280","0.1230","0.1200","","False","False","0","Variable","100","1","0.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf","http://2082f247f0b6ad0efff8-055e3e7ce6867338be787e3e1fe912d6.r54.cf5.rackcdn.com/misc/RAC-20231024-000000-English%20(Resi%20%2B%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPW-Essential Infusion Green Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=1622984&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","FALSE","FALSE","English","1"
"33782","AEP TEXAS NORTH","INFUSE ENERGY","Essential Infusion Flex","0.1270","0.1220","0.1190","","False","False","0","Variable","26","1","0.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS%20-%20Infuse%20Energy%20(ENG)%20(Resi%20+%20Sm%20Comm)%20(NOV2021).pdf","http://2082f247f0b6ad0efff8-055e3e7ce6867338be787e3e1fe912d6.r54.cf5.rackcdn.com/misc/RAC-20231024-000000-English%20(Resi%20%2B%20Sm%20Comm).pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202601/EFL-20260107-144900-AEPW-Essential Infusion Flex (English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=1622999&promotion=NONE&valid=N&referral=&landingpage=ptc","","(844) 463-8732","FALSE","FALSE","English","1"
"33754","AEP TEXAS NORTH","TXU ENERGY","Value Edge 12","0.2130","0.1490","0.2000","Se aplicará un crédito a la factura de $30 para cada ciclo de facturación en el que su consumo sea 800 kWh o más.","False","False","1","Fixed","3","12","150.00","https://www.txu.com/?PromoCode=ONOTA14P&utm_source=PowertoChoose&utm_medium=OnlinePartners&utm_campaign=OnlinePartners-P2C&WT.tsrc=OnlinePartners","El precio real promedio por kWh para el servicio de electricidad dependerá de su consumo. La única circunstancia en la que el precio podría cambiar durante el plazo mínimo de 12 meses sería para reflejar cambios reales en las leyes o cargos reglamentarios, como se describen en la EFL.","https://residential.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA Spanish.pdf","https://residential.txu.com/-/media/Files/Marketing/Residential/Other-PDFs/YRAC-ES","False","","https://residential.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNX50VALED12AC&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=AEPTNC","https://www.txu.com/ptc/valueedge12","","(855) 847-6135","TRUE","TRUE","Spanish","5"
"33755","AEP TEXAS NORTH","TXU ENERGY","Simple Value 12","0.1890","0.1750","0.1690","","False","False","1","Fixed","3","12","150.00","https://www.txu.com/?PromoCode=ONOTA14P&utm_source=PowertoChoose&utm_medium=OnlinePartners&utm_campaign=OnlinePartners-P2C&WT.tsrc=OnlinePartners","El precio real promedio por kWh para el servicio de electricidad dependerá de su consumo. La única circunstancia en la que el precio podría cambiar durante el plazo mínimo de 12 meses sería para reflejar cambios reales en las leyes o cargos reglamentarios, como se describen en la EFL.","https://residential.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA Spanish.pdf","https://residential.txu.com/-/media/Files/Marketing/Residential/Other-PDFs/YRAC-ES","False","","https://residential.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSIMVL1212BE&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=AEPTNC","https://www.txu.com/ptc/simplevalue12","","(855) 847-6135","TRUE","FALSE","Spanish","5"
"33730","AEP TEXAS NORTH","TXU ENERGY","Value Edge 12","0.2130","0.1490","0.2000","A bill credit of $30 will be applied for each billing cycle in which usage is 800 kWh or more","False","False","1","Fixed","3","12","150.00","https://www.txu.com/?PromoCode=ONOTA14P&utm_source=PowertoChoose&utm_medium=OnlinePartners&utm_campaign=OnlinePartners-P2C&WT.tsrc=OnlinePartners","Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","https://residential.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","https://residential.txu.com/-/media/Files/Marketing/Residential/Other-PDFs/YRAC","False","","https://residential.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNX50VALED12AC&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=AEPTNC","https://www.txu.com/ptc/valueedge12","","(855) 847-6135","TRUE","TRUE","English","5"
"33734","AEP TEXAS NORTH","TXU ENERGY","Simple Value 12","0.1890","0.1750","0.1690","","False","False","1","Fixed","3","12","150.00","https://www.txu.com/?PromoCode=ONOTA14P&utm_source=PowertoChoose&utm_medium=OnlinePartners&utm_campaign=OnlinePartners-P2C&WT.tsrc=OnlinePartners","Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","https://residential.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","https://residential.txu.com/-/media/Files/Marketing/Residential/Other-PDFs/YRAC","False","","https://residential.txu.com/Handlers/PDFGenerator.ashx?comProdId=TNXSIMVL1212BE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=AEPTNC","https://www.txu.com/ptc/simplevalue12","","(855) 847-6135","TRUE","FALSE","English","5"
"33614","AEP TEXAS NORTH","JUST ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://justenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=d9W6ZF17yOI=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=d9W6ZF17yOI=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0821","TRUE","FALSE","Spanish","2"
"33609","AEP TEXAS NORTH","JUST ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://justenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=d9W6ZF17yOI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=d9W6ZF17yOI=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0821","TRUE","FALSE","English","2"
"33462","AEP TEXAS NORTH","AP GAS & ELECTRIC (TX) LLC","TrueClassic 3","0.1250","0.1220","0.1200","","False","False","1","Fixed","6","3","150.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 3 months. Flexible. Affordable. Energy. That's APG&E!","https://artemis-api.apge.com/api/v1/document?documentId=14&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T3_NEW","https://artemis-api.apge.com/api/v1/document?documentId=16&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T3_NEW","False","","https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T3_NEW","https://www.apge.com/enroll#/offer?offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T3_NEW&deploymentName=TX%20State%20Rate%20Board","","(866) 876-8909","TRUE","FALSE","English","1"
"33346","AEP TEXAS NORTH","AP GAS & ELECTRIC (TX) LLC","TrueClassic 24","0.1550","0.1520","0.1500","","False","False","1","Fixed","6","24","250.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 24 months. Flexible. Affordable. Energy. That's APG&E!","https://artemis-api.apge.com/api/v1/document?documentId=14&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","https://artemis-api.apge.com/api/v1/document?documentId=16&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","False","","https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","https://www.apge.com/enroll#/offer?offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW&deploymentName=TX%20State%20Rate%20Board","","(866) 876-8909","TRUE","FALSE","English","1"
"33347","AEP TEXAS NORTH","AP GAS & ELECTRIC (TX) LLC","TrueClassic 24","0.1550","0.1520","0.1500","","False","False","1","Fixed","6","24","250.00","www.apge.com","Asegure un plan directo de tasa fija que le brinde seguridad en los precios durante los próximos 24 meses. Flexible. Affordable. Energy. ¡Eso es APG&E!","https://artemis-api.apge.com/api/v1/document?documentId=29&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","https://artemis-api.apge.com/api/v1/document?documentId=31&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","False","","https://artemis-api.apge.com/api/v1/document?documentId=74&offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW","https://www.apge.com/enroll#/offer?offerCode=SRBTX_AEN_NA_NA_RES_FPR_SD0_T24_NEW&deploymentName=TX%20State%20Rate%20Board&language=spanish","","(866) 876-8909","TRUE","FALSE","Spanish","1"
"33194","AEP TEXAS NORTH","AP GAS & ELECTRIC (TX) LLC","TrueClassic 12","0.1510","0.1470","0.1460","","False","False","1","Fixed","6","12","200.00","www.apge.com","Lock in a straightforward fixed rate plan that gives you price security for the next 12 months. Flexible. Affordable. Energy. That's APG&E!","https://artemis-api.apge.com/api/v1/document?documentId=14&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","https://artemis-api.apge.com/api/v1/document?documentId=16&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","False","","https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","https://www.apge.com/enroll#/offer?offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW&deploymentName=TX%20State%20Rate%20Board","","(866) 876-8909","TRUE","FALSE","English","1"
"33195","AEP TEXAS NORTH","AP GAS & ELECTRIC (TX) LLC","TrueClassic 12","0.1510","0.1470","0.1460","","False","False","1","Fixed","6","12","200.00","www.apge.com","Asegure un plan directo de tasa fija que le brinde seguridad en los precios durante los próximos 12 meses. Flexible. Affordable. Energy. ¡Eso es APG&E!","https://artemis-api.apge.com/api/v1/document?documentId=29&offerCode=https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","https://artemis-api.apge.com/api/v1/document?documentId=31&offerCode=https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","False","","https://artemis-api.apge.com/api/v1/document?documentId=74&offerCode=https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW","https://www.apge.com/enroll#/offer?offerCode=https://artemis-api.apge.com/api/v1/document?documentId=73&offerCode=TXSRB12_AEN_NA_NA_RES_FPR_SD0_T12_NEW&deploymentName=TX%20State%20Rate%20Board&language=spanish","","(866) 876-8909","TRUE","FALSE","Spanish","1"
"33097","AEP TEXAS NORTH","BKV Energy","Daisy 3","0.1260","0.1230","0.1210","","False","False","1","Fixed","29","0","20/por cada mes restante","www.bkvenergy.com","Esta oferta es exclusiva para nuevos clientes que se inscriban a través del sitio web Power to Choose.","https://enroll.bkvenergy.com/Home/TOS?productID=35915","https://enroll.bkvenergy.com/Home/YRAC?productID=35915","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00002433&term=3","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","Spanish","2"
"31980","AEP TEXAS NORTH","TARA ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://taraenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=zdVg5Zt/4FY=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=zdVg5Zt/4FY=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","English","4"
"31987","AEP TEXAS NORTH","TARA ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://taraenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=zdVg5Zt/4FY=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=zdVg5Zt/4FY=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"33088","AEP TEXAS NORTH","BKV Energy","Daisy 3","0.1260","0.1230","0.1210","","False","False","1","Fixed","29","3","20/remaining month.","https://bkvenergy.com/","Simple and affordable fixed-rate electricity with no hidden fees like base charges, usage fees, setup fees, or bundle fees. Plus, no gimmicks or confusing fine print. This plan is for new customers only who enroll through the Power To Choose website. Sign up today!","https://enroll.bkvenergy.com/Home/TOS?productID=35915","https://enroll.bkvenergy.com/Home/YRAC?productID=35915","False","","https://enroll.bkvenergy.com/Home/EFL?productCode=RN00002433&term=3","https://enroll.bkvenergy.com/?promo=PTCALL0001","","(855) 258-4797","TRUE","FALSE","English","2"
"31975","AEP TEXAS NORTH","AMIGO ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://amigoenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=KoZWbD3dNI4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=KoZWbD3dNI4=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"31970","AEP TEXAS NORTH","AMIGO ENERGY","Basics PTC - 24","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","24","175.00","https://amigoenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=KoZWbD3dNI4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=KoZWbD3dNI4=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","English","4"
"31962","AEP TEXAS NORTH","JUST ENERGY","Basics PTC - 60","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","60","175.00","https://justenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=JeLj3Asxp+g=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=JeLj3Asxp+g=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0821","TRUE","FALSE","Spanish","2"
"31958","AEP TEXAS NORTH","JUST ENERGY","Basics PTC - 60","0.1790","0.1750","0.1740","","False","False","1","Fixed","31","60","175.00","https://justenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0821 to sign up today!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=JeLj3Asxp+g=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=JeLj3Asxp+g=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://justenergy.com/affiliatepartner/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0821","TRUE","FALSE","English","2"
